Host,Cluster,order,treatment,MeanZS,Title,Cluster.size,site
CRr1A1B1C__bin_124,1,93,DAM,-0.5413048317324838,Natural-abundant,57,Moor_House
CRr1A1B1C__bin_124,1,93,NAT,1.279684050969579,Natural-abundant,57,Moor_House
CRr1A1B1C__bin_124,1,93,REST,-0.738379219237095,Natural-abundant,57,Moor_House
CRr1A1B1C__bin_125,1,92,DAM,-0.5823422083209637,Natural-abundant,57,Moor_House
CRr1A1B1C__bin_125,1,92,NAT,1.3151919961170788,Natural-abundant,57,Moor_House
CRr1A1B1C__bin_125,1,92,REST,-0.7328497877961154,Natural-abundant,57,Moor_House
CRr1A1B1C__bin_136,1,110,DAM,-0.09396186157788056,Natural-abundant,57,Moor_House
CRr1A1B1C__bin_136,1,110,NAT,0.875965047722888,Natural-abundant,57,Moor_House
CRr1A1B1C__bin_136,1,110,REST,-0.7820031861450073,Natural-abundant,57,Moor_House
CRr1A1B1C__bin_138,1,91,DAM,-0.43630684171347645,Natural-abundant,57,Moor_House
CRr1A1B1C__bin_138,1,91,NAT,1.2279741772021486,Natural-abundant,57,Moor_House
CRr1A1B1C__bin_138,1,91,REST,-0.7916673354886724,Natural-abundant,57,Moor_House
CRr1A1B1C__bin_23,1,72,DAM,-0.39405878025682345,Natural-abundant,57,Moor_House
CRr1A1B1C__bin_23,1,72,NAT,0.9664827157033097,Natural-abundant,57,Moor_House
CRr1A1B1C__bin_23,1,72,REST,-0.5724239354464861,Natural-abundant,57,Moor_House
CRr1A1B1C__bin_28,1,83,DAM,-0.2336667547864725,Natural-abundant,57,Moor_House
CRr1A1B1C__bin_28,1,83,NAT,1.110992291105509,Natural-abundant,57,Moor_House
CRr1A1B1C__bin_28,1,83,REST,-0.8773255363190363,Natural-abundant,57,Moor_House
CRr1A1B1C__bin_29,1,67,DAM,-0.4180503461682895,Natural-abundant,57,Moor_House
CRr1A1B1C__bin_29,1,67,NAT,1.1047993006164987,Natural-abundant,57,Moor_House
CRr1A1B1C__bin_29,1,67,REST,-0.6867489544482088,Natural-abundant,57,Moor_House
CRr1A1B1C__bin_31,1,105,DAM,0.03476032330664928,Natural-abundant,57,Moor_House
CRr1A1B1C__bin_31,1,105,NAT,0.7130548225254404,Natural-abundant,57,Moor_House
CRr1A1B1C__bin_31,1,105,REST,-0.7478151458320897,Natural-abundant,57,Moor_House
CRr1A1B1C__bin_45,1,68,DAM,-0.42983049358217007,Natural-abundant,57,Moor_House
CRr1A1B1C__bin_45,1,68,NAT,1.0857390284404453,Natural-abundant,57,Moor_House
CRr1A1B1C__bin_45,1,68,REST,-0.655908534858275,Natural-abundant,57,Moor_House
CRr1A1B1C__bin_52,1,57,DAM,-0.4570333438873255,Natural-abundant,57,Moor_House
CRr1A1B1C__bin_52,1,57,NAT,0.9140666877746509,Natural-abundant,57,Moor_House
CRr1A1B1C__bin_52,1,57,REST,-0.4570333438873255,Natural-abundant,57,Moor_House
CRr1A1B1C__bin_81,1,85,DAM,-0.6151987661377485,Natural-abundant,57,Moor_House
CRr1A1B1C__bin_81,1,85,NAT,1.2303975322754965,Natural-abundant,57,Moor_House
CRr1A1B1C__bin_81,1,85,REST,-0.6151987661377485,Natural-abundant,57,Moor_House
CRr1A1B1C__bin_96,1,106,DAM,0.015138767735607331,Natural-abundant,57,Moor_House
CRr1A1B1C__bin_96,1,106,NAT,0.7395275698777444,Natural-abundant,57,Moor_House
CRr1A1B1C__bin_96,1,106,REST,-0.7546663376133518,Natural-abundant,57,Moor_House
CRr1A1B1C__bin_98,1,81,DAM,-0.24137194368918424,Natural-abundant,57,Moor_House
CRr1A1B1C__bin_98,1,81,NAT,1.1889495973672448,Natural-abundant,57,Moor_House
CRr1A1B1C__bin_98,1,81,REST,-0.9475776536780608,Natural-abundant,57,Moor_House
CRr2D2E2F__bin_104,1,66,DAM,-0.46062023079669406,Natural-abundant,57,Moor_House
CRr2D2E2F__bin_104,1,66,NAT,1.1418581234743397,Natural-abundant,57,Moor_House
CRr2D2E2F__bin_104,1,66,REST,-0.6812378926776453,Natural-abundant,57,Moor_House
CRr2D2E2F__bin_117,2,219,DAM,0.4523911888821459,Damaged-abundant,174,Moor_House
CRr2D2E2F__bin_117,2,219,NAT,0.3138364361104792,Damaged-abundant,174,Moor_House
CRr2D2E2F__bin_117,2,219,REST,-0.7662276249926249,Damaged-abundant,174,Moor_House
CRr2D2E2F__bin_119,1,108,DAM,-0.2896688684203811,Natural-abundant,57,Moor_House
CRr2D2E2F__bin_119,1,108,NAT,0.9621211724895256,Natural-abundant,57,Moor_House
CRr2D2E2F__bin_119,1,108,REST,-0.6724523040691444,Natural-abundant,57,Moor_House
CRr2D2E2F__bin_21,1,79,DAM,-0.35569523920005297,Natural-abundant,57,Moor_House
CRr2D2E2F__bin_21,1,79,NAT,1.2075761593802137,Natural-abundant,57,Moor_House
CRr2D2E2F__bin_21,1,79,REST,-0.8518809201801609,Natural-abundant,57,Moor_House
CRr2D2E2F__bin_44,1,104,DAM,0.044689885516116634,Natural-abundant,57,Moor_House
CRr2D2E2F__bin_44,1,104,NAT,0.7303805364733983,Natural-abundant,57,Moor_House
CRr2D2E2F__bin_44,1,104,REST,-0.7750704219895149,Natural-abundant,57,Moor_House
CRr2D2E2F__bin_5,2,206,DAM,0.3812637934597879,Damaged-abundant,174,Moor_House
CRr2D2E2F__bin_5,2,206,NAT,0.6018166642991698,Damaged-abundant,174,Moor_House
CRr2D2E2F__bin_5,2,206,REST,-0.9830804577589576,Damaged-abundant,174,Moor_House
CRr2D2E2F__bin_61,2,209,DAM,0.2796003572771012,Damaged-abundant,174,Moor_House
CRr2D2E2F__bin_61,2,209,NAT,0.550669928113781,Damaged-abundant,174,Moor_House
CRr2D2E2F__bin_61,2,209,REST,-0.8302702853908823,Damaged-abundant,174,Moor_House
CRr2D2E2F__bin_75,3,29,DAM,-0.35929791792723165,Restored-abundant,54,Moor_House
CRr2D2E2F__bin_75,3,29,NAT,-0.11075384851981933,Restored-abundant,54,Moor_House
CRr2D2E2F__bin_75,3,29,REST,0.47005176644705104,Restored-abundant,54,Moor_House
CRr2D2E2F__bin_78,1,77,DAM,-0.06245545222488489,Natural-abundant,57,Moor_House
CRr2D2E2F__bin_78,1,77,NAT,1.0669960395101872,Natural-abundant,57,Moor_House
CRr2D2E2F__bin_78,1,77,REST,-1.0045405872853022,Natural-abundant,57,Moor_House
CRr3G3H3I__bin_11,2,254,DAM,0.6666666666666667,Damaged-abundant,174,Moor_House
CRr3G3H3I__bin_11,2,254,NAT,-0.3333333333333333,Damaged-abundant,174,Moor_House
CRr3G3H3I__bin_11,2,254,REST,-0.3333333333333333,Damaged-abundant,174,Moor_House
CRr3G3H3I__bin_20,2,221,DAM,0.4954473529388909,Damaged-abundant,174,Moor_House
CRr3G3H3I__bin_20,2,221,NAT,0.25295603764629465,Damaged-abundant,174,Moor_House
CRr3G3H3I__bin_20,2,221,REST,-0.7484033905851857,Damaged-abundant,174,Moor_House
CRr3G3H3I__bin_38,2,193,DAM,0.8630435018098945,Damaged-abundant,174,Moor_House
CRr3G3H3I__bin_38,2,193,NAT,0.17054701297369154,Damaged-abundant,174,Moor_House
CRr3G3H3I__bin_38,2,193,REST,-1.0335905147835862,Damaged-abundant,174,Moor_House
CRr3G3H3I__bin_51,2,210,DAM,0.18648273944496338,Damaged-abundant,174,Moor_House
CRr3G3H3I__bin_51,2,210,NAT,0.5338670524397197,Damaged-abundant,174,Moor_House
CRr3G3H3I__bin_51,2,210,REST,-0.720349791884683,Damaged-abundant,174,Moor_House
CRr3G3H3I__bin_64,2,220,DAM,0.47759701600788235,Damaged-abundant,174,Moor_House
CRr3G3H3I__bin_64,2,220,NAT,0.21961133796538063,Damaged-abundant,174,Moor_House
CRr3G3H3I__bin_64,2,220,REST,-0.697208353973263,Damaged-abundant,174,Moor_House
CRr3G3H3I__bin_87,2,166,DAM,NA,Damaged-abundant,174,Moor_House
CRr3G3H3I__bin_87,2,166,NAT,NA,Damaged-abundant,174,Moor_House
CRr3G3H3I__bin_87,2,166,REST,NA,Damaged-abundant,174,Moor_House
CRr3G3H3I__bin_98,1,64,DAM,-0.38827232238732834,Natural-abundant,57,Moor_House
CRr3G3H3I__bin_98,1,64,NAT,1.1076009618437863,Natural-abundant,57,Moor_House
CRr3G3H3I__bin_98,1,64,REST,-0.7193286394564579,Natural-abundant,57,Moor_House
CRr3G3H3I__bin_99,2,277,DAM,1.000632921429722,Damaged-abundant,174,Moor_House
CRr3G3H3I__bin_99,2,277,NAT,-0.5003164607148611,Damaged-abundant,174,Moor_House
CRr3G3H3I__bin_99,2,277,REST,-0.5003164607148611,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_12,2,165,DAM,NA,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_12,2,165,NAT,NA,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_12,2,165,REST,NA,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_124,2,164,DAM,NA,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_124,2,164,NAT,NA,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_124,2,164,REST,NA,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_134,3,27,DAM,-0.49218832023180437,Restored-abundant,54,Moor_House
LABRr1A1B1C__bin_134,3,27,NAT,-0.49218832023180437,Restored-abundant,54,Moor_House
LABRr1A1B1C__bin_134,3,27,REST,0.9843766404636087,Restored-abundant,54,Moor_House
LABRr1A1B1C__bin_136,2,163,DAM,NA,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_136,2,163,NAT,NA,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_136,2,163,REST,NA,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_138,2,162,DAM,NA,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_138,2,162,NAT,NA,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_138,2,162,REST,NA,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_139,2,202,DAM,0.300893150859539,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_139,2,202,NAT,0.7894270328195994,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_139,2,202,REST,-1.0903201836791385,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_15,2,226,DAM,0.1062185508400399,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_15,2,226,NAT,-0.4926942956826534,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_15,2,226,REST,0.3864757448426136,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_20,2,257,DAM,0.6666666666666667,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_20,2,257,NAT,-0.33333333333333337,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_20,2,257,REST,-0.33333333333333337,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_26,2,239,DAM,0.7339697294769743,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_26,2,239,NAT,-0.7434371770397721,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_26,2,239,REST,0.00946744756279764,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_29,2,161,DAM,NA,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_29,2,161,NAT,NA,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_29,2,161,REST,NA,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_32,2,231,DAM,0.07403711186960386,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_32,2,231,NAT,-0.5929519179018848,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_32,2,231,REST,0.5189148060322808,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_36,2,160,DAM,NA,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_36,2,160,NAT,NA,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_36,2,160,REST,NA,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_44,3,43,DAM,-0.15848418213020576,Restored-abundant,54,Moor_House
LABRr1A1B1C__bin_44,3,43,NAT,-0.7435402036200319,Restored-abundant,54,Moor_House
LABRr1A1B1C__bin_44,3,43,REST,0.9020243857502378,Restored-abundant,54,Moor_House
LABRr1A1B1C__bin_68,2,252,DAM,0.6666666666666666,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_68,2,252,NAT,-0.3333333333333333,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_68,2,252,REST,-0.3333333333333333,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_71,2,159,DAM,NA,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_71,2,159,NAT,NA,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_71,2,159,REST,NA,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_77,3,7,DAM,-0.6471405288519589,Restored-abundant,54,Moor_House
LABRr1A1B1C__bin_77,3,7,NAT,-0.6471405288519589,Restored-abundant,54,Moor_House
LABRr1A1B1C__bin_77,3,7,REST,1.294281057703918,Restored-abundant,54,Moor_House
LABRr1A1B1C__bin_78,3,41,DAM,-0.11281581102806897,Restored-abundant,54,Moor_House
LABRr1A1B1C__bin_78,3,41,NAT,-0.5715311613666313,Restored-abundant,54,Moor_House
LABRr1A1B1C__bin_78,3,41,REST,0.6843469723947003,Restored-abundant,54,Moor_House
LABRr1A1B1C__bin_94,2,158,DAM,NA,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_94,2,158,NAT,NA,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_94,2,158,REST,NA,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_96,2,265,DAM,0.88728182586343185,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_96,2,265,NAT,-0.44364091293171604,Damaged-abundant,174,Moor_House
LABRr1A1B1C__bin_96,2,265,REST,-0.44364091293171604,Damaged-abundant,174,Moor_House
LASAr3G3H3I__bin_1,1,59,DAM,-0.5029026146648067,Natural-abundant,57,Moor_House
LASAr3G3H3I__bin_1,1,59,NAT,1.0058052293296131,Natural-abundant,57,Moor_House
LASAr3G3H3I__bin_1,1,59,REST,-0.5029026146648067,Natural-abundant,57,Moor_House
LASAr3G3H3I__bin_11,2,243,DAM,0.8011065405354036,Damaged-abundant,174,Moor_House
LASAr3G3H3I__bin_11,2,243,NAT,-0.5705869896821829,Damaged-abundant,174,Moor_House
LASAr3G3H3I__bin_11,2,243,REST,-0.23051955085322068,Damaged-abundant,174,Moor_House
LASAr3G3H3I__bin_116,3,38,DAM,-0.18973156994682533,Restored-abundant,54,Moor_House
LASAr3G3H3I__bin_116,3,38,NAT,-0.6387743027058179,Restored-abundant,54,Moor_House
LASAr3G3H3I__bin_116,3,38,REST,0.8285058726526432,Restored-abundant,54,Moor_House
LASAr3G3H3I__bin_124,3,37,DAM,-0.33333333333333337,Restored-abundant,54,Moor_House
LASAr3G3H3I__bin_124,3,37,NAT,-0.33333333333333337,Restored-abundant,54,Moor_House
LASAr3G3H3I__bin_124,3,37,REST,0.6666666666666667,Restored-abundant,54,Moor_House
LASAr3G3H3I__bin_128,2,241,DAM,0.528035880107727,Damaged-abundant,174,Moor_House
LASAr3G3H3I__bin_128,2,241,NAT,-0.6206051475011344,Damaged-abundant,174,Moor_House
LASAr3G3H3I__bin_128,2,241,REST,0.09256926739340743,Damaged-abundant,174,Moor_House
LASAr3G3H3I__bin_135,3,6,DAM,-0.6407255569135912,Restored-abundant,54,Moor_House
LASAr3G3H3I__bin_135,3,6,NAT,-0.6407255569135912,Restored-abundant,54,Moor_House
LASAr3G3H3I__bin_135,3,6,REST,1.2814511138271825,Restored-abundant,54,Moor_House
LASAr3G3H3I__bin_142,2,238,DAM,0.6581332558838333,Damaged-abundant,174,Moor_House
LASAr3G3H3I__bin_142,2,238,NAT,-0.7467397923192373,Damaged-abundant,174,Moor_House
LASAr3G3H3I__bin_142,2,238,REST,0.08860653643540368,Damaged-abundant,174,Moor_House
LASAr3G3H3I__bin_2,2,157,DAM,NA,Damaged-abundant,174,Moor_House
LASAr3G3H3I__bin_2,2,157,NAT,NA,Damaged-abundant,174,Moor_House
LASAr3G3H3I__bin_2,2,157,REST,NA,Damaged-abundant,174,Moor_House
LASAr3G3H3I__bin_35,2,284,DAM,0.9667453770125551,Damaged-abundant,174,Moor_House
LASAr3G3H3I__bin_35,2,284,NAT,-0.33824107460249936,Damaged-abundant,174,Moor_House
LASAr3G3H3I__bin_35,2,284,REST,-0.6285043024100555,Damaged-abundant,174,Moor_House
LASAr3G3H3I__bin_54,3,19,DAM,-0.4554631073049447,Restored-abundant,54,Moor_House
LASAr3G3H3I__bin_54,3,19,NAT,-0.5996460657172441,Restored-abundant,54,Moor_House
LASAr3G3H3I__bin_54,3,19,REST,1.0551091730221889,Restored-abundant,54,Moor_House
LASAr3G3H3I__bin_57,2,245,DAM,0.6666666666666665,Damaged-abundant,174,Moor_House
LASAr3G3H3I__bin_57,2,245,NAT,-0.33333333333333337,Damaged-abundant,174,Moor_House
LASAr3G3H3I__bin_57,2,245,REST,-0.33333333333333337,Damaged-abundant,174,Moor_House
LASAr3G3H3I__bin_7,3,44,DAM,-0.1380445658067567,Restored-abundant,54,Moor_House
LASAr3G3H3I__bin_7,3,44,NAT,-0.7950417584345619,Restored-abundant,54,Moor_House
LASAr3G3H3I__bin_7,3,44,REST,0.9330863242413187,Restored-abundant,54,Moor_House
LASAr3G3H3I__bin_9,2,253,DAM,0.6666666666666666,Damaged-abundant,174,Moor_House
LASAr3G3H3I__bin_9,2,253,NAT,-0.3333333333333333,Damaged-abundant,174,Moor_House
LASAr3G3H3I__bin_9,2,253,REST,-0.3333333333333333,Damaged-abundant,174,Moor_House
LASAr3G3H3I__bin_91,3,45,DAM,0.003161579535944277,Restored-abundant,54,Moor_House
LASAr3G3H3I__bin_91,3,45,NAT,-0.988965568618699,Restored-abundant,54,Moor_House
LASAr3G3H3I__bin_91,3,45,REST,0.9858039890827545,Restored-abundant,54,Moor_House
LASAr3G3H3I__bin_93,2,156,DAM,NA,Damaged-abundant,174,Moor_House
LASAr3G3H3I__bin_93,2,156,NAT,NA,Damaged-abundant,174,Moor_House
LASAr3G3H3I__bin_93,2,156,REST,NA,Damaged-abundant,174,Moor_House
LASCr2D2E2F__bin_103,2,155,DAM,NA,Damaged-abundant,174,Moor_House
LASCr2D2E2F__bin_103,2,155,NAT,NA,Damaged-abundant,174,Moor_House
LASCr2D2E2F__bin_103,2,155,REST,NA,Damaged-abundant,174,Moor_House
LASCr2D2E2F__bin_104,2,269,DAM,0.8196440908614638,Damaged-abundant,174,Moor_House
LASCr2D2E2F__bin_104,2,269,NAT,-0.4098220454307319,Damaged-abundant,174,Moor_House
LASCr2D2E2F__bin_104,2,269,REST,-0.4098220454307319,Damaged-abundant,174,Moor_House
LASCr2D2E2F__bin_117,2,285,DAM,1.086288677642478,Damaged-abundant,174,Moor_House
LASCr2D2E2F__bin_117,2,285,NAT,-0.2959626614187201,Damaged-abundant,174,Moor_House
LASCr2D2E2F__bin_117,2,285,REST,-0.7903260162237582,Damaged-abundant,174,Moor_House
LASCr2D2E2F__bin_140,2,267,DAM,0.8510280144461292,Damaged-abundant,174,Moor_House
LASCr2D2E2F__bin_140,2,267,NAT,-0.42551400722306454,Damaged-abundant,174,Moor_House
LASCr2D2E2F__bin_140,2,267,REST,-0.42551400722306454,Damaged-abundant,174,Moor_House
LASCr2D2E2F__bin_22,2,154,DAM,NA,Damaged-abundant,174,Moor_House
LASCr2D2E2F__bin_22,2,154,NAT,NA,Damaged-abundant,174,Moor_House
LASCr2D2E2F__bin_22,2,154,REST,NA,Damaged-abundant,174,Moor_House
LASCr2D2E2F__bin_3,2,261,DAM,0.6666666666666669,Damaged-abundant,174,Moor_House
LASCr2D2E2F__bin_3,2,261,NAT,-0.33333333333333326,Damaged-abundant,174,Moor_House
LASCr2D2E2F__bin_3,2,261,REST,-0.33333333333333326,Damaged-abundant,174,Moor_House
LASCr2D2E2F__bin_31,2,251,DAM,0.6666666666666666,Damaged-abundant,174,Moor_House
LASCr2D2E2F__bin_31,2,251,NAT,-0.3333333333333333,Damaged-abundant,174,Moor_House
LASCr2D2E2F__bin_31,2,251,REST,-0.3333333333333333,Damaged-abundant,174,Moor_House
LASCr2D2E2F__bin_48,2,266,DAM,0.8463468974673826,Damaged-abundant,174,Moor_House
LASCr2D2E2F__bin_48,2,266,NAT,-0.4231734487336913,Damaged-abundant,174,Moor_House
LASCr2D2E2F__bin_48,2,266,REST,-0.4231734487336913,Damaged-abundant,174,Moor_House
LASCr2D2E2F__bin_65,2,198,DAM,0.8075828623501426,Damaged-abundant,174,Moor_House
LASCr2D2E2F__bin_65,2,198,NAT,-0.15874901332811603,Damaged-abundant,174,Moor_House
LASCr2D2E2F__bin_65,2,198,REST,-0.6488338490220268,Damaged-abundant,174,Moor_House
LASCr2D2E2F__bin_72,1,111,DAM,-0.0859491086386244,Natural-abundant,57,Moor_House
LASCr2D2E2F__bin_72,1,111,NAT,0.8308419143197008,Natural-abundant,57,Moor_House
LASCr2D2E2F__bin_72,1,111,REST,-0.7448928056810763,Natural-abundant,57,Moor_House
LASCr2D2E2F__bin_89,2,112,DAM,0.2753050611875872,Damaged-abundant,174,Moor_House
LASCr2D2E2F__bin_89,2,112,NAT,-0.2449717801116975,Damaged-abundant,174,Moor_House
LASCr2D2E2F__bin_89,2,112,REST,-0.0303332810758897,Damaged-abundant,174,Moor_House
LASYr2D2E2F__bin_101,2,278,DAM,1.0013155239874858,Damaged-abundant,174,Moor_House
LASYr2D2E2F__bin_101,2,278,NAT,-0.5006577619937429,Damaged-abundant,174,Moor_House
LASYr2D2E2F__bin_101,2,278,REST,-0.5006577619937429,Damaged-abundant,174,Moor_House
LASYr2D2E2F__bin_106,3,25,DAM,-0.5024778242349411,Restored-abundant,54,Moor_House
LASYr2D2E2F__bin_106,3,25,NAT,-0.5024778242349411,Restored-abundant,54,Moor_House
LASYr2D2E2F__bin_106,3,25,REST,1.0049556484698818,Restored-abundant,54,Moor_House
LASYr2D2E2F__bin_118,2,211,DAM,0.18741671976009944,Damaged-abundant,174,Moor_House
LASYr2D2E2F__bin_118,2,211,NAT,0.4548916465143284,Damaged-abundant,174,Moor_House
LASYr2D2E2F__bin_118,2,211,REST,-0.6423083662744277,Damaged-abundant,174,Moor_House
LASYr2D2E2F__bin_2,2,153,DAM,NA,Damaged-abundant,174,Moor_House
LASYr2D2E2F__bin_2,2,153,NAT,NA,Damaged-abundant,174,Moor_House
LASYr2D2E2F__bin_2,2,153,REST,NA,Damaged-abundant,174,Moor_House
LASYr2D2E2F__bin_33,3,53,DAM,-0.38074689150801283,Restored-abundant,54,Moor_House
LASYr2D2E2F__bin_33,3,53,NAT,-0.7658556513673765,Restored-abundant,54,Moor_House
LASYr2D2E2F__bin_33,3,53,REST,1.1466025428753894,Restored-abundant,54,Moor_House
LASYr2D2E2F__bin_4,2,250,DAM,0.6666666666666666,Damaged-abundant,174,Moor_House
LASYr2D2E2F__bin_4,2,250,NAT,-0.3333333333333333,Damaged-abundant,174,Moor_House
LASYr2D2E2F__bin_4,2,250,REST,-0.3333333333333333,Damaged-abundant,174,Moor_House
LASYr2D2E2F__bin_46,2,152,DAM,NA,Damaged-abundant,174,Moor_House
LASYr2D2E2F__bin_46,2,152,NAT,NA,Damaged-abundant,174,Moor_House
LASYr2D2E2F__bin_46,2,152,REST,NA,Damaged-abundant,174,Moor_House
LASYr2D2E2F__bin_54,3,32,DAM,-0.3333333333333333,Restored-abundant,54,Moor_House
LASYr2D2E2F__bin_54,3,32,NAT,-0.3333333333333333,Restored-abundant,54,Moor_House
LASYr2D2E2F__bin_54,3,32,REST,0.6666666666666666,Restored-abundant,54,Moor_House
LASYr2D2E2F__bin_67,2,240,DAM,0.7666225448179863,Damaged-abundant,174,Moor_House
LASYr2D2E2F__bin_67,2,240,NAT,-0.688560401397367,Damaged-abundant,174,Moor_House
LASYr2D2E2F__bin_67,2,240,REST,-0.07806214342061935,Damaged-abundant,174,Moor_House
LASYr2D2E2F__bin_82,2,232,DAM,0.0963710016204334,Damaged-abundant,174,Moor_House
LASYr2D2E2F__bin_82,2,232,NAT,-0.6583000708875905,Damaged-abundant,174,Moor_House
LASYr2D2E2F__bin_82,2,232,REST,0.5619290692671571,Damaged-abundant,174,Moor_House
LASYr2D2E2F__bin_91,2,235,DAM,0.5437866458145739,Damaged-abundant,174,Moor_House
LASYr2D2E2F__bin_91,2,235,NAT,-0.7657812083282823,Damaged-abundant,174,Moor_House
LASYr2D2E2F__bin_91,2,235,REST,0.22199456251370853,Damaged-abundant,174,Moor_House
LASYr2D2E2F__bin_93,2,264,DAM,0.7772184641792331,Damaged-abundant,174,Moor_House
LASYr2D2E2F__bin_93,2,264,NAT,-0.3886092320896167,Damaged-abundant,174,Moor_House
LASYr2D2E2F__bin_93,2,264,REST,-0.3886092320896167,Damaged-abundant,174,Moor_House
LASYr2D2E2F__bin_96,3,35,DAM,-0.33333333333333337,Restored-abundant,54,Moor_House
LASYr2D2E2F__bin_96,3,35,NAT,-0.33333333333333337,Restored-abundant,54,Moor_House
LASYr2D2E2F__bin_96,3,35,REST,0.6666666666666667,Restored-abundant,54,Moor_House
LAWAr2D2E2F__bin_112,3,51,DAM,-0.3226042148456968,Restored-abundant,54,Moor_House
LAWAr2D2E2F__bin_112,3,51,NAT,-0.7887437823369351,Restored-abundant,54,Moor_House
LAWAr2D2E2F__bin_112,3,51,REST,1.1113479971826319,Restored-abundant,54,Moor_House
LAWAr2D2E2F__bin_134,3,49,DAM,-0.23664072648657375,Restored-abundant,54,Moor_House
LAWAr2D2E2F__bin_134,3,49,NAT,-0.651866889067397,Restored-abundant,54,Moor_House
LAWAr2D2E2F__bin_134,3,49,REST,0.8885076155539707,Restored-abundant,54,Moor_House
LAWAr2D2E2F__bin_138,2,249,DAM,0.6666666666666666,Damaged-abundant,174,Moor_House
LAWAr2D2E2F__bin_138,2,249,NAT,-0.3333333333333333,Damaged-abundant,174,Moor_House
LAWAr2D2E2F__bin_138,2,249,REST,-0.3333333333333333,Damaged-abundant,174,Moor_House
LAWAr2D2E2F__bin_156,2,151,DAM,NA,Damaged-abundant,174,Moor_House
LAWAr2D2E2F__bin_156,2,151,NAT,NA,Damaged-abundant,174,Moor_House
LAWAr2D2E2F__bin_156,2,151,REST,NA,Damaged-abundant,174,Moor_House
LAWAr2D2E2F__bin_24,2,283,DAM,1.2394769318682095,Damaged-abundant,174,Moor_House
LAWAr2D2E2F__bin_24,2,283,NAT,-0.6197384659341048,Damaged-abundant,174,Moor_House
LAWAr2D2E2F__bin_24,2,283,REST,-0.6197384659341048,Damaged-abundant,174,Moor_House
LAWAr2D2E2F__bin_30,3,1,DAM,-0.5287673557971566,Restored-abundant,54,Moor_House
LAWAr2D2E2F__bin_30,3,1,NAT,-0.7591565660855238,Restored-abundant,54,Moor_House
LAWAr2D2E2F__bin_30,3,1,REST,1.2879239218826801,Restored-abundant,54,Moor_House
LAWAr2D2E2F__bin_48,2,274,DAM,1.0078997243079515,Damaged-abundant,174,Moor_House
LAWAr2D2E2F__bin_48,2,274,NAT,-0.5039498621539757,Damaged-abundant,174,Moor_House
LAWAr2D2E2F__bin_48,2,274,REST,-0.5039498621539757,Damaged-abundant,174,Moor_House
LAWAr2D2E2F__bin_62,2,276,DAM,1.0027084497379315,Damaged-abundant,174,Moor_House
LAWAr2D2E2F__bin_62,2,276,NAT,-0.5013542248689657,Damaged-abundant,174,Moor_House
LAWAr2D2E2F__bin_62,2,276,REST,-0.5013542248689657,Damaged-abundant,174,Moor_House
