Virus,baseMean,estimate,stderror,statistic,p.value,p.adjusted,site
BOr3G3H3I_vRhyme_unbinned_14,26.472944040633333,-0.5807308792508051,0.6762562862431395,2.048222639148804,0.35911546252378473,0.4491271169160903,Moor House
LABRr1A1B1C_vRhyme_unbinned_29,26.36388747428937,2.501604354075353,0.7263947299680883,22.020176752442353,1.6534054808856e-5,8.959036848687273e-5,Moor House
LAWAr2D2E2F_vRhyme_unbinned_83,327.8098802255325,1.4702659803136877,0.6636808298343838,45.7707077796815,1.1508456731713603e-10,2.2203649187719445e-9,Moor House
MGr3G3H3I_vRhyme_unbinned_50,23.75470923537387,-0.028506647005624587,0.6954180555242888,0.42239689027107374,0.8096133871004075,0.8526277810293229,Moor House
MHr3G3H3I_vRhyme_unbinned_52,635.8879611165141,-0.13747370185887994,1.0754474621677685,17.435547364636307,1.6365112504834728e-4,6.118945166536396e-4,Moor House
BOr3G3H3I_vRhyme_unbinned_16,4.2235541536421515,0.6230978884199583,0.8929813240154685,1.9222533717852741,0.3824617288970014,0.4750404478231426,Moor House
BAr3G3H3I_vRhyme_unbinned_34,365.19563562800187,-0.44774100797471955,0.9749844504007252,18.437913214626477,9.914207780370369e-5,4.006964342961143e-4,Moor House
LABRr1A1B1C_vRhyme_unbinned_66,2.9953984049525455,-0.1461329407913822,1.0475757796797591,1.0767300832638398,0.5837018007992713,0.6703305601242424,Moor House
SEr2D2E2F_vRhyme_unbinned_37,3.107968952823466,0.8195726153071118,1.0615658259139373,2.5411090753349086,0.2806759332374612,0.36821221703953433,Moor House
SEr2D2E2F_vRhyme_unbinned_28,165.68615045537126,-2.686758430533971,0.8042738291511939,9.988085220472044,0.006778207379886625,0.014381328561137751,Moor House
BAr3G3H3I_vRhyme_unbinned_11,51.80043074618491,2.3750568538476107,0.7212214775838683,19.484145501386905,5.8758616568797756e-5,2.600113705659032e-4,Moor House
SEr2D2E2F_vRhyme_unbinned_169,12.854470176820787,-1.6611268618738804,0.9029379382932642,3.43710310352359,0.17932570388927804,0.2553979267005761,Moor House
BAr1A1B1C_vRhyme_bin_22,545.9241891054387,0.6545313808553597,0.7460520691239861,4.010193868692085,0.13464724312043638,0.19860811497988934,Moor House
BAr2D2E2F_vRhyme_unbinned_56,5.979347915137166,-0.10826914999915067,0.8556505162570831,0.6528568301313982,0.7214960214453321,0.7861481498730387,Moor House
SEr2D2E2F_vRhyme_unbinned_166,21.075516252540197,-2.0837274248997053,0.9857692894716701,4.49240159322126,0.10580041928065599,0.16081219191082902,Moor House
LABRr1A1B1C_vRhyme_unbinned_55,1.3176705250676581,-0.21830110950890422,1.292353989946705,0.3728398738665035,0.82992500563259,0.8670768831410525,Moor House
SEr3G3H3I_vRhyme_unbinned_95,30.980406474931126,-1.74822483985561,0.8083585359881513,5.045051450018079,0.0802566443300733,0.12719755130954663,Moor House
