SampleID,site,treatment,Axis.1,Axis.2,Axis.3,Axis.4,Axis.5,Axis.6,Axis.7,Axis.8,Axis.9,Axis.10,Axis.11,Axis.12,Axis.13,Axis.14,Axis.15,Axis.16,Axis.17,Axis.18,Axis.19,Axis.20,Axis.21,Axis.22,Axis.23,Axis.24,Axis.25,Axis.26,Axis.27,Axis.28,Axis.29,Axis.30,Axis.31,Axis.32,Axis.33,Axis.34,Axis.35,Axis.36,Axis.37,Axis.38,Axis.39,Axis.40,Axis.41,Axis.42,Axis.43,Axis.44,Axis.45,Axis.46,Axis.47,Axis.48,Axis.49,Axis.50,Axis.51,Axis.52,Axis.53
MHr2D,Moor_House,REST,-0.19771798125274315,-0.34364164008253356,-0.05573504105894942,-0.0800280714164275,0.08512812763446034,-0.04939060354369849,0.43163205727592,0.12344842902462944,-0.18242088142810245,-0.05310566924491081,0.013186860499305444,0.011330831075931538,0.014715446442182175,-0.07113150138024428,-0.014851450461515323,0.14717250045564498,0.035354682369854125,0.015162240376687343,0.07712610050480163,-0.027147978291270233,0.08002142542861043,0.03504040329797531,0.03135427466161413,-0.025254016268859297,-5.147276705797525e-4,-0.005120397284895939,0.08892338532219775,0.09435841340630635,0.022020382386382986,-0.09094452595399748,-0.02285484438038794,0.02599901499611458,0.024633219750437658,0.008038753352640026,0.027610434742179335,-0.014267210105557548,0.00497632755783284,-6.219636965768647e-4,-0.0017787321183627641,0.0066351735812388846,-0.0043441657124186255,-2.2772500710052177e-4,0.002448404538766465,-0.0072929146885150516,-0.004726905907019701,0.01094933746859648,1.1569615170192297e-4,0.013603345688941396,0.0074577768947895464,-0.0022716084330323145,-0.0024333131352556056,-6.511760931460083e-4,-0.0012750508603969278
MHr2E,Moor_House,REST,-0.27743292050880686,-0.3506637261101966,-0.039530740518888614,-0.15059202097594263,0.09761882082018397,-0.03003342850866285,0.418857071027315,0.01094566463589881,-0.1518270187149941,-0.03631375382563267,-0.049554758638470656,0.036700827748534164,0.007707469025879063,-0.011536594930753995,0.037317942565520366,-0.035412997305705046,0.008357500333432263,0.0018384845365095606,-0.04953850199150233,-0.015496475187055866,-0.06560943681848289,-0.01902763158765985,-0.028970618428892536,-0.0034196157862671286,0.012725154753949273,-0.011156582867028446,-0.02066015003683877,-0.0053799749793123665,0.010334661645942789,0.02251396607658031,0.014518324146811716,-0.02482604140311259,-0.044249488441382386,-0.011117352689133475,0.010000908702281227,0.0046792611878142655,-0.05414570689662336,-0.03126985949790885,-0.010501964695261776,0.01875960779137632,0.005162281611005511,-0.008716831890971314,0.02728559958487489,0.01535976619693985,0.00104723522377967,-0.009645031598476616,0.006638309952642333,-0.024420554245885462,-0.030254321683929435,0.012597953341101096,0.0043657102100493304,-8.137720455793473e-4,0.0015275050694621266
MHr2F,Moor_House,REST,-0.2673767655016543,-0.3499487539113337,-0.05236033087459204,-0.14345037746967668,0.10553873062697487,-0.003362059207546649,0.40140495156160433,0.08779275141981603,-0.15648455811147896,-0.09613420545657272,-0.03137002727803953,0.006560075764391348,0.005425305018932857,-0.004089793450570551,0.020940193411054887,-0.02681236823731034,0.037172972202585815,-0.025913642190491443,-0.06530932738374517,0.015783171819846096,-0.02804064302565534,0.02288055020017369,-0.010451687467450156,0.045170760807004016,0.007056643984071439,0.036034581828642234,-0.07994510264013402,-0.08101674319951672,-0.028930955426703906,0.0793589876181674,0.005931957541671578,-0.017089898291575454,0.022966412354045052,0.012226907266837485,-0.02596949782942843,0.009441760140975473,0.050735513162169545,0.024498443882591252,0.01750145407382033,-0.02259063984599901,-0.006043409032825872,0.008505675712567681,-0.025866300992125155,-0.010486513937216174,0.0030136331087753155,-0.004186109758951289,-0.004821223003770077,0.005136990758460387,0.021493504679841534,-0.008639923222506184,-5.533122358841008e-4,-6.873083536055319e-5,-0.0028132162308041877
MHr3G,Moor_House,DAM,-0.1600665623815173,-0.15276184979964094,0.04168249846980508,-0.2258060474083324,0.1806641351834186,-0.035378762409913424,-0.11536542181491732,-0.22462750639135573,-0.039344893849639795,0.043845629583276764,-0.011744771891962994,0.059166857876393475,-0.04913606924761692,0.1040607859494992,0.03566523796957321,-0.1700391297393388,-0.13121297294511708,-0.04121000851405488,-0.027489856997796717,0.0790849769987166,-0.09169681736908816,-8.302880561762581e-5,-0.10339324902968114,-0.005232344099004036,0.055882463738384826,0.03776909112201804,0.05127601087064472,0.07345109232072995,-0.029801059687678655,-0.04592152513921915,-0.010850790612359367,-0.014959618329959758,0.020802177461908874,0.05696278732691581,0.028094216027086446,-0.011792022063465071,-0.015431359594063759,-0.010396052763164552,0.023726151730709525,0.0036413120253171705,0.003014124504642435,0.005896004455403285,0.0026544072882995367,0.01575706410722383,-0.0059684991770306665,-0.009902822718321422,0.003661973325761999,-0.003427938095859354,0.013877285123952771,-0.003199745113350322,-0.0030877385636199645,-0.002113994388673713,-0.003911404248605526
MHr3H,Moor_House,DAM,-0.06523231658270337,-0.29995551389156117,0.0464164762334029,-0.10652456287015012,0.17959989579211535,0.05792252665230612,-0.04820640002485365,-0.168927159314491,-0.010438858412433824,0.007332034118372612,0.02582230152794496,0.09186689741255721,0.04611121298683074,0.09967071864602771,0.10793895111362993,-0.06599375601260625,0.009444598330169125,-0.0022636211597442577,0.03766854179949182,0.13061989271799818,0.17291326094638812,-0.06280576101753672,-0.01936175792293534,-0.14717199000785136,-0.043176658497820264,0.03762303765403652,0.03695093728310881,-0.04642208592722609,0.051985440084176604,0.04475195850360533,-0.015576615952779361,9.7806485491897e-4,-0.004081362016711257,-0.036073091924925894,0.0028278113176628005,0.005146118530541727,0.006888644393630424,0.005542012657191387,-0.010418189626352324,-0.005473034056507838,-0.004834519779116256,-0.001694691424148699,0.008261766640437321,-0.004960841342122994,0.005960550268506987,0.007979570245570734,-0.011415891983915766,0.008070703955887144,-0.0011039340176580061,9.324926322876068e-4,-5.017815728907939e-5,0.00159059487749982,0.00481203828458973
MHr3I,Moor_House,DAM,0.3344895171533656,0.15055254157330042,-0.012904227920604475,0.008275049896751057,0.012141703804984253,0.10013919692973133,0.10314397121520359,-0.10879643472487163,0.06376768534368568,-0.11452540519219838,-0.039103248143984665,0.0371643764524589,0.12267209777062521,0.07940235044600678,0.05491791992263755,0.04634694513224557,-0.04655622069308519,-0.08143743323313322,0.0053467774578190245,-0.02062318454327487,-0.04154790459864676,-0.013502105629410838,-0.023525401029385346,-0.0031101168465143053,-0.06574793935146873,-0.024769907983754627,0.01655369491567003,-0.016110612581356473,0.005054841649942413,-0.022812971808687903,-0.02568344777478563,-0.0510227684460431,0.012499701424202436,0.04116086984048078,-0.03274201437930611,0.026365874371195128,1.2574484212935096e-4,-0.0027905230441877564,-0.040748715793505474,-0.017142012385783473,-0.005220940138001522,-0.014239330854743439,-0.0022605637961442063,0.011906470032205598,-4.591355063320447e-5,0.0024678500446088008,-0.003032342571248063,0.013355889003268263,0.0024878879073862237,0.0030375703541422007,0.01820614297964129,-0.00785210352062014,0.0010768934276840553
SEr2D,Stean,REST,0.06046220634801558,0.11034087418830502,-0.2324422382320653,0.37824608908297375,0.16386757755703946,-0.02478290622990149,0.013020406570374236,-0.009710338693646455,-0.02026662200484003,-0.04419086598584914,0.1069027554819416,-0.010197345456976281,-0.006837781163601511,-0.1065947723979627,0.01146726222423703,-0.061067626459406985,0.039350548380364087,-0.09916893582589616,-0.11670455961398833,-0.1225722439498235,0.0861231521098647,-0.12681363812051405,-0.09155170668215996,-0.006012738262836272,-0.07763709832625204,-0.011291798548509516,0.0166515712475436,0.03917423679512663,-0.027898373301243524,-0.01077169911822321,0.016827040874813032,0.012085864162812725,-0.022378855227548518,-0.012965050454408801,-0.03714894959071522,-0.021706236105721324,-0.0028944713229564593,0.014417179165446352,0.016535234903480224,-0.013143988410774476,-0.031377368342654414,-0.009404144997100163,0.003971709807827827,0.013767387302040199,-0.02794621097901654,-0.010224061590582775,0.005048264385215914,-0.007997178925250094,0.008594715880530297,0.001969711539093303,-0.00242073696883908,0.00104578793379458,0.0010192510476899695
SEr2E,Stean,REST,0.06179452998360306,0.07978486060741363,-0.22680495403390433,0.40236090791177365,0.15950982348633963,-0.01959679757108947,0.05340057525404311,-0.027740149203902255,-0.007118432773208664,-0.10739481717727262,0.24216514483308993,0.03714337001965954,-0.06523934706923952,-0.12278686495224364,0.016739441115707042,-0.06673117875188321,-0.032994732869732604,0.0070385752260217595,0.0036052395895912115,0.025449872310796495,-0.03557404125141955,-0.012014958126324997,-0.011728858693171666,-0.0036078334315364597,0.016469522014072358,-0.012227265105332721,0.04667670497722795,-0.0856030913925598,0.004853670028669482,-0.04297162438109864,0.07257956175445412,0.011572082652965785,-0.007062569463130166,0.040329612109809024,0.03407691261765325,0.022159016069783044,0.013252111925340117,-0.028623762929529478,0.02199965096133016,0.012174235702591102,0.04924654868624363,0.002634665829307882,-0.023897627892333996,-0.01983726353642137,0.0239002059960828,0.015787617961243672,-0.004884364756171754,0.0074361698480212585,-0.008987558486081139,-0.005089904003329647,-0.0013161606673388324,2.4687915447324624e-4,0.0019683304265359367
SEr2F,Stean,REST,0.014661134955396756,0.16072445156421347,-0.1398386012109254,0.31420369845960866,0.11777015583062907,-0.030558240713570314,0.08454411636106748,-0.03394589772392214,0.040982695388278145,-0.06964418306652882,0.30296395526960435,0.004968338423181423,-0.07472895237309926,-0.13150812721772476,-0.0036339920781512922,-0.08383541409108727,-0.017251577296733434,0.08843459028875052,0.09842098891505244,0.07835322538607871,-0.06756672950897649,0.05960516281526892,0.03228915523977348,0.007669108950928855,-2.617952582473609e-4,0.008918553542880191,-0.03575249494563361,0.03800940696057013,0.017011210559723145,0.0497979325963479,-0.09144616688655274,-0.027106878652312608,0.03681114235522277,-0.02613575719368862,-0.004095655404202312,-0.007604922138308899,-0.007696181062663978,0.014997087301811268,-0.03311374938609093,-0.006638492838896048,-0.027992437211277962,-0.005814861086142976,0.023163124440711256,0.011455206296144431,-0.005068757467270078,-0.00495976439446651,-0.0022422979899488216,-0.004453808960393566,0.0015026547992647436,0.0029120028766577172,0.0030880249046564036,-0.002427394741713885,-0.0014069802134957527
SEr3G,Stean,DAM,-0.015533492012978541,0.01934495595006486,-0.28502953552064003,0.4711129353900549,0.21432418682859883,0.0875927616479349,0.002879497897483355,-0.03868351791814949,-0.03256447756059155,0.1369579013285394,-0.2034614944366933,0.013730787487456987,-0.024020927600182065,0.07218222891059776,-0.0061215072631551,0.03971151977353516,0.0067662508329308585,0.030431762817873593,0.017016478543706526,0.022830750287101454,0.0016422503202829163,0.030558790415380253,0.010117837257145702,-0.002918065054845559,0.020784075002068126,-0.004296182002751775,-0.016633819364813993,8.446008460722337e-4,-0.012106990492592997,0.005604832788856422,-6.0201369257563e-4,-0.020192357163509575,-0.015413749511840626,0.027600312021705944,-0.004369185484696423,-0.0067311055612151866,3.5309827310661885e-4,0.013168467674134338,-0.004389406559496279,-0.006393818432327624,-0.029640355018371808,0.024998893562378353,0.015209062109439106,0.02051574150085775,0.022780813443621147,0.05057043370728709,0.01895762557155855,-0.01048176156516395,0.010612479965265278,-0.008299084399917389,0.001987608772530946,0.00619617853736943,-0.0024103736517819305
SEr3H,Stean,DAM,-0.024209524151839617,0.015062099465786924,-0.27514563809511555,0.4745177055148245,0.2077991204918452,0.08706044667205279,0.017966748929456683,-0.039654010878844646,-0.030829344651240414,0.143882655932202,-0.18607387067313202,0.021076843235041262,0.0024680128581162104,0.0729554755568481,0.0182071440293498,0.04345660149416643,0.01121863972450721,0.04970929053491563,0.0563186158772038,0.04550585765859369,0.004266789372847121,0.05080738760096154,0.010917124289085579,0.004155206770074001,0.02757490382386591,0.014456998099311502,-0.009233523668128636,0.0031606598236216506,-0.03007452828800939,-0.01367251006970279,-0.018222513161459435,0.01343846982019848,-0.007533396834143605,-0.003309580610263816,-0.006116785020575734,4.770308063272536e-4,-0.008351186018226752,0.01210231606324274,0.017583373264999005,-0.00854119356393417,0.01918817182537507,-0.02620665092316589,-0.03349471606237552,-0.012774739592212201,-0.02467691105408458,-0.0574045695595988,-0.0199993786592806,0.007600743923836444,-0.005417787454086943,0.007581844725133145,-0.0023751702657405617,0.0016208383677991545,0.003695252850205545
SEr3I,Stean,DAM,-0.010653908845179139,-0.1947503364272839,-0.208176735079408,0.30172153304464483,0.2863400313262622,0.1558800292227097,-0.09960630082016303,0.08553791227470521,0.03324626637342872,0.05476062427805276,-0.1484410456172243,-0.09566816046572085,0.0023393311680013746,0.10548613833015501,-0.014624157201896899,-0.028363990152680072,0.04388434462716611,0.01605242093549813,-0.050410800228927216,-0.06607134836126734,-0.052743954027922355,-0.0319857992455487,0.02403174419252886,-0.015155713981646666,-0.011078777361733197,0.0077552623295427305,0.010382861351979088,0.009320954156609754,0.039074327492557334,0.019242399284000136,0.015666690072846566,0.008227166510144546,0.03729303138466896,-0.02866280019748604,0.016806921392887805,0.012818210629465962,0.013498861275719254,-0.02071206398913774,-0.01515011448610735,0.01905536421680549,0.017265594854164772,0.0107978555865428,0.02926374899921649,-0.01119909927893217,0.007789721501774028,0.0064013483943349495,0.0034747076806922123,0.005604217845628476,-0.009021317807135255,0.0024249260148252356,-0.0014098639208450633,-0.009508915097430714,-0.0039016294782629867
